id,name,meal_type
307344,baked broccoli frittata,breakfast
252463,baked broccoli with blue cheese sauce,other
126850,baked broccoli with rice,other
382060,baked brown rice,other
5030,baked brown rice   tuna casserole,dinner
180875,baked brown rice with curry  raisins  and cinnamon,other
373481,baked brown sugar bananas,dessert
90483,baked brown sugar squash,other
422931,baked brown sweden beans  bruna bonor,other
67058,baked bruschetta,other
148281,baked brussels sprouts au gratin,other
315403,baked buffalo chicken,dinner
135585,baked buffalo chicken breasts,dinner
504083,baked buffalo chicken dip,other
458464,baked buffalo chicken pasta,dinner
45329,baked buffalo thighs,dinner
353600,baked buffalo wings,other
347136,baked buffalo style chicken tenders,other
140682,baked burritos,dinner
284693,baked butter beans with mustard,other
32422,baked buttermilk mustard chicken thighs,dinner
294899,baked buttermilk pancakes,breakfast
314633,baked buttermilk spiced doughnuts,dessert
67092,baked butternut and pears,other
465718,baked butternut falafels with cucumber yogurt dip,other
478837,baked butternut squash,other
262343,baked butternut squash and cranberries,other
301543,baked butternut squash and parmesan cheese gratin,other
152076,baked butternut squash gratin   giada de laurentiis,other
52072,baked butternut squash pudding topped with ginger whipped cream,dessert
39014,baked butternut squash stuffed with apples and sausage,dinner
41409,baked butternut squash with apples and maple syrup,other
4133,baked butternut squash with orange,other
147409,baked butternut squash  raisin and pine nut lasagna,dinner
209468,baked buttery potato slices,other
11915,baked cabbage,other
483108,baked cabbage  bulgaria,other
487057,baked cabbage and fresh tomatoes,other
197989,baked cabbage soup,other
221910,baked cabbage squares,other
257650,baked cajun cabbage,other
77999,baked cajun chicken,dinner
42383,baked cajun fish,dinner
319738,baked cajun fries,other
142789,baked cajun shrimp,dinner
431598,baked cake donuts  doughnuts,breakfast
141343,baked calf liver and onions with gravy,dinner
116078,baked camembert cheese,other
34318,baked candy apples,dessert
197825,baked cannoli pie,dessert
310471,baked caprese ravioli,dinner
193072,baked caprese salad,other
217634,baked capsicum  bell peppers,other
220172,baked caramel apple pudding,dessert
350666,baked caramel apple upside down french toast,breakfast
131001,baked caramel apples,dessert
371586,baked caramel corn,other
3925,baked caramel corn ii,other
64585,baked caramel french toast,breakfast
272036,baked caramel popcorn,other
250652,baked caramelized parmesan tomatoes,other
302337,baked carrot pudding,dessert
149599,baked carrots in creamy horseradish sauce,other
206323,baked carrots with caramelized onions,other
388065,baked carrots with cumin  thyme  butter and chardonnay,other
41948,baked carrots with parmesan,other
340722,baked carrots with swiss cheese and bacon,other
33167,baked carrots  turnips   rutabagas,other
114603,baked cashew loaf,dinner
160636,baked catalina chicken,dinner
63998,baked catfish,dinner
265756,baked catfish dijon,dinner
203095,baked catfish fillets,dinner
7609,baked catfish fillets with horseradish sauce,dinner
25963,baked catfish with cormeal crust,dinner
278921,baked cauliflower,other
416787,baked cauliflower   cheese with bacon,other
459115,baked cauliflower a la the frugal gourmet,other
234087,baked cauliflower cheese soup,other
23807,baked cauliflower in cheese sauce,other
457213,baked cauliflower neapolitaine,other
196814,baked cauliflower with ham,other
146133,baked cauliflower with italian seasoning,other
458161,baked cauliflower  mountain fashion,other
60863,baked cavatappi with smoked ham and fontina,dinner
252171,baked cavatelli,dinner
131504,baked cavatini,dinner
19129,baked celery,other
479742,baked celery and onions with herbs,other
468047,baked celery with cheese and ham,other
308397,baked cereal squares  gluten free,other
239336,baked cheddar and tomato rice,other
119632,baked cheddar bacon spread,other
21395,baked cheddar olives,other
380745,baked cheddar potatoes,other
284616,baked cheese,other
500602,baked cheese   broccoli patties,other
56013,baked cheese   garlic grits,other
423756,baked cheese and spinach  slk fel kousha,other
152829,baked cheese and stuffing casserole,dinner
248563,baked cheese and vegetable omelet,breakfast
455803,baked cheese balls with herbs and sesame seeds,other
115383,baked cheese crepes   giada de laurentiis,other
242921,baked cheese crusted eggplant,other
27271,baked cheese dip,other
45778,baked cheese fiesta dip,other
449792,baked cheese fries,other
154327,baked cheese grits,other
133279,baked cheese grits casserole,other
137324,baked cheese omelet,breakfast
282819,baked cheese on toast with wine,breakfast
209328,baked cheese puffs,other
155665,baked cheese sandwiches,other
205856,baked cheese sticks  best of bridge,other
140447,baked cheese stuffing casserole,other
303734,baked cheeseburger casserole,dinner
352766,baked cheeseburgers,dinner
136845,baked cheesecake,dessert
387486,baked cheeses with red pepper sauce,other
224487,baked cheesy chicken nuggets  no bread coating,other
253825,baked cheesy chicken spaghetti,dinner
167089,baked cheesy eggs with leeks and tarragon,breakfast
392978,baked cheesy ham and spaghetti casserole,dinner
203478,baked cheesy onion veggie dip,other
36567,baked cheesy potato skins  cooking light style,other
400685,baked cheesy potatoes,other
79117,baked cheesy prawns,other
415716,baked cheez it chicken breasts,dinner
134738,baked cherry tomatoes and feta,other
30505,baked cherry tomatoes with parmesan topping,other
484263,baked chick pea pattys,other
74279,baked chicken,dinner
115177,baked chicken  with cream cheese vegetable topping,dinner
392612,baked chicken   gravy,other
122666,baked chicken   noodles,dinner
294260,baked chicken  n cheese rollups,dinner
452973,baked chicken and artichoke penne with sundried tomatoes,dinner
373378,baked chicken and brie,dinner
22363,baked chicken and dressing,dinner
153793,baked chicken and dumplings,dinner
80921,baked chicken and garlic orzo,dinner
31351,baked chicken and gravy,dinner
279259,baked chicken and mushrooms,dinner
249612,baked chicken and onions,dinner
332611,baked chicken and pumpkin with herbed cream sauce,dinner
28483,baked chicken and rhubarb,dinner
150795,baked chicken and rice,dinner
223318,baked chicken and rice delight,dinner
229974,baked chicken and rice with honey mustard sauce,dinner
255014,baked chicken and rice with three soups,dinner
161250,baked chicken and spinach stuffing,dinner
352605,baked chicken and stuffing   nuwave flavorwave ovens,dinner
278865,baked chicken and stuffing casserole,dinner
20276,baked chicken and wine,dinner
74145,baked chicken and ziti,dinner
362003,baked chicken and zucchini,dinner
54305,baked chicken breast,dinner
92603,baked chicken breast supreme,dinner
224989,baked chicken breast wrapped in bacon with chipotle sauce,dinner
45246,baked chicken breasts,dinner
150994,baked chicken breasts  crock pot,dinner
102015,baked chicken breasts and rice,dinner
138098,baked chicken breasts in red wine  easy,dinner
123653,baked chicken breasts in vermouth,dinner
294431,baked chicken breasts on the grill,dinner
54140,baked chicken breasts rosemary,dinner
59793,baked chicken breasts supreme,dinner
296921,baked chicken breasts w parmesan garlic crust,dinner
27471,baked chicken breasts with almond sauce,dinner
84962,baked chicken breasts with cornbread stuffing,dinner
20942,baked chicken breasts with garlic and oregano,dinner
145969,baked chicken breasts with gravy,dinner
193930,baked chicken breasts with horseradish cream sauce,dinner
114013,baked chicken breasts with mango chutney sauce,dinner
268352,baked chicken breasts with parmesan garlic crust,dinner
384355,baked chicken breasts with parmesan garlic crust,dinner
420763,baked chicken cacciatore,dinner
499910,baked chicken chimichanga,dinner
279261,baked chicken chimichangas,dinner
210085,baked chicken chimichangas with green sauce,dinner
431713,baked chicken chipotle flautas,dinner
322324,baked chicken chow mein,dinner
183969,baked chicken continentale,dinner
409849,baked chicken cordon bleu,dinner
21926,baked chicken cutlets,other
362653,baked chicken delicious,dinner
187423,baked chicken dijon,dinner
461144,baked chicken dijon with swiss cheese,dinner
495338,baked chicken drummies,dinner
397620,baked chicken drumsticks,dinner
441172,baked chicken drumsticks,dinner
190951,baked chicken fajitas,dinner
18897,baked chicken fingers,other
120709,baked chicken flavoured rice with meatballs,dinner
36709,baked chicken german style,dinner
31137,baked chicken in cardamom sauce,dinner
178226,baked chicken in cheese mushroom sauce,dinner
87500,baked chicken in crescent rolls for 2,dinner
48861,baked chicken in herbed gravy,dinner
126290,baked chicken in honey barbecue sauce,dinner
414606,baked chicken in mushroom sauce,dinner
413650,baked chicken in parmesan and roasted garlic sauce,dinner
285675,baked chicken in red pepper sauce,dinner
108227,baked chicken in wine sauce,dinner
14819,baked chicken italiano,dinner
289533,baked chicken kabobs,dinner
502389,baked chicken katsu,dinner
21080,baked chicken kiev,dinner
407877,baked chicken l orange,dinner
204840,baked chicken lasagna rolls,dinner
352409,baked chicken legs  mexican style,dinner
56377,baked chicken marzee,dinner
482031,baked chicken masala with almond pilaf,dinner
81671,baked chicken nuggets,other
181158,baked chicken on pecan stuffing,dinner
480365,baked chicken on the grill,dinner
80720,baked chicken opelousas,dinner
106009,baked chicken or turkey salad,other
46571,baked chicken oregano,dinner
13450,baked chicken packets,dinner
56936,baked chicken parmesan,dinner
34187,baked chicken parmesan   without  tomato sauce,dinner
423864,baked chicken parmesan over pasta,dinner
518070,baked chicken parmigiano,dinner
417587,baked chicken pasta,dinner
115622,baked chicken poupon,dinner
125524,baked chicken puff,other
42475,baked chicken reuben,dinner
410236,baked chicken risotto,dinner
10086,baked chicken salad,other
381521,baked chicken soup,other
318790,baked chicken spaghetti casserole,dinner
329560,baked chicken spring rolls,other
234159,baked chicken stuffed with sun dried tomato pesto  goat cheese,dinner
254289,baked chicken supreme,dinner
332175,baked chicken tagliatelle with mushrooms and peppers,dinner
470913,baked chicken taquitos,dinner
117230,baked chicken tarragon,dinner
194400,baked chicken tenders,dinner
186432,baked chicken teriyaki,dinner
96885,baked chicken that makes its own gravy,dinner
196990,baked chicken thighs,dinner
393579,baked chicken thighs with potatoes,dinner
199636,baked chicken thighs leg quarters,dinner
393211,baked chicken w  dried apricots   cherries,dinner
53203,baked chicken w  light sauce,dinner
183398,baked chicken wings,other
94711,baked chicken wings hawaiian,other
107498,baked chicken with a twist,dinner
431453,baked chicken with apple sherry sauce,dinner
230423,baked chicken with artichokes,dinner
322084,baked chicken with beer,dinner
214336,baked chicken with blood oranges and thyme,dinner
18690,baked chicken with broccoli   rice,dinner
365401,baked chicken with dumplings and rice,dinner
11460,baked chicken with garlic and rosemary,dinner
12888,baked chicken with grilled feta and caramelized onions,dinner
148106,baked chicken with herbs,dinner
344507,baked chicken with honey and pecans,dinner
164646,baked chicken with lemon and herbs,dinner
256569,baked chicken with lemon  potato and olives,dinner
135952,baked chicken with lime scallions  mushrooms   capers,dinner
285478,baked chicken with mushroom gravy,dinner
112049,baked chicken with mushrooms and bacon,dinner
29981,baked chicken with mushrooms and lots of almonds,dinner
212455,baked chicken with onions,dinner
24075,baked chicken with onions  garlic   rosemary,dinner
256467,baked chicken with pasta sauce,dinner
51335,baked chicken with peaches,other
90894,baked chicken with peaches and sweet potatoes,dinner
293858,baked chicken with pineapples and mushrooms,dinner
371132,baked chicken with spaghetti squash,dinner
49047,baked chicken with special raspberry sauce,other
72430,baked chicken with sun dried tomato pesto,other
53542,baked chicken with wine,other
4407,baked chicken with yogurt crust   peaches,other
212616,baked chicken  lemon and pea risotto,dinner
489026,baked chicken  veggie   cheese wraps,dinner
364416,baked chicken stuffed tomatoes,dinner
438693,baked chickpea falafel,other
425245,baked chickpea patties with lemon  herb yogurt sauce,other
269459,baked chiles rellenos,dinner
280333,baked chili,dinner
90986,baked chili cheese spread,other
367507,baked chili chicken,dinner
114926,baked chili mac,dinner
